1,0
2.00E+00,0.00E+00
3.00E+00,0.00E+00
4.00E+00,1.00E-06
5.00E+00,1.20E-05
6.00E+00,6.80E-05
7.00E+00,3.42E-04
8.00E+00,1.48E-03
9.00E+00,5.53E-03
1.00E+01,1.81E-02
1.10E+01,5.14E-02
1.20E+01,1.28E-01
1.30E+01,2.81E-01
1.40E+01,5.47E-01
1.50E+01,9.51E-01
1.60E+01,1.50E+00
1.70E+01,2.16E+00
18,2.90E+00
19,3.67E+00
20,4.45E+00
21,5.19E+00
22,5.87E+00
23,6.49E+00
24,7.05E+00
25,7.53E+00
26,7.90E+00
27,8.12E+00
28,8.18E+00
29,8.13E+00
30,8.09E+00
31,8.13E+00
32,8.28E+00
33,8.48E+00
34,8.62E+00
35,8.69065
36,8.70723
37,8.75108
38,8.87738
39,9.08155
40,9.31109
41,9.50944
42,9.65175
43,9.74708
44,9.81332
45,9.85225
46,9.84717
47,9.78299
48,9.67085
49,9.56033
50,9.53379
51,9.68498
52,10.08589
53,10.74991
54,11.60666
55,12.5051
56,13.25043
57,13.66286
58,13.6349
59,13.16536
60,12.36052
61,11.40538
62,10.51422
63,9.8722
64,9.58432
65,9.65295
66,9.99808
67,10.51354
68,11.12849
69,11.83862
70,12.69159
71,13.74323
72,15.01771
73,16.49443
74,18.11679
75,19.80036
76,21.42715
77,22.83784
78,23.84897
79,24.30523
80,24.14202
81,23.41328
82,22.26086
83,20.84869
84,19.31337
85,17.76298
86,16.30872
87,15.08517
88,14.23188
89,13.84803
90,13.95461
91,14.48773
92,15.31976
93,16.28802
94,17.21573
95,17.92621
96,18.26384
97,18.1303
98,17.52561
99,16.56669
100,15.46114
101,14.43972
102,13.67839
103,13.24656
104,13.1012
105,13.1213
106,13.16192
107,13.10442
108,12.88683
109,12.50934
110,12.02077
111,11.49694
112,11.0198
113,10.6601
114,10.46284
115,10.43695
116,10.55327
117,10.75475
118,10.97773
119,11.17664
120,11.34016
121,11.48885
122,11.65372
123,11.84801
124,12.05089
125,12.21533
126,12.29516
127,12.27227
128,12.16491
129,12.01324
130,11.8541
131,11.7024
132,11.54871
133,11.37102
134,11.152
135,10.89287
136,10.61778
137,10.36635
138,10.17595
139,10.0602
140,9.99403
141,9.91467
142,9.74141
143,9.4075
144,8.8905
145,8.22798
146,7.51201
147,6.86606
148,6.41346
149,6.248
150,6.41359
151,6.89603
152,7.62738
153,8.50089
154,9.39322
155,10.18887
156,10.80228
157,11.19509
158,11.38754
159,11.46249
160,11.55654
161,11.83184
162,12.42752
163,13.40287
164,14.6969
165,16.12929
166,17.45084
167,18.42514
168,18.90471
169,18.8678
170,18.40485
171,17.6699
172,16.8254
173,16.00231
174,15.28136
175,14.68999
176,14.20811
177,13.78059
178,13.3369
179,12.81465
180,12.17966
181,11.43448
182,10.61281
183,9.76394
184,8.93506
185,8.15856
186,7.44745
187,6.79833
188,6.19883
189,5.63606
190,5.10324
191,4.60358
192,4.15139
193,3.77147
194,3.49727
195,3.36745
196,3.41954
197,3.68007
198,4.15224
199,4.80562
200,5.57404
201,6.36651
202,7.09004
203,7.67566
204,8.095
205,8.35866
206,8.49793
207,8.5412
208,8.49923
209,8.36584
210,8.13025
211,7.79006
212,7.35628
213,6.84933
214,6.29197
215,5.70553
216,5.11198
217,4.53879
218,4.02225
219,3.60678
220,3.34143
221,3.27628
222,3.46042
223,3.94075
224,4.75914
225,5.94589
226,7.50952
227,9.42544
228,11.62757
229,14.00682
230,16.41902
231,18.70241
232,20.70184
233,22.29464
234,23.41155
235,24.04641
236,24.25085
237,24.11481
238,23.73886
239,23.20738
240,22.57163
241,21.84756
242,21.02773
243,20.10115
244,19.07241
245,17.97251
246,16.85747
247,15.79606
248,14.85214
249,14.06868
250,13.45933
251,13.00934
252,12.68409
253,12.44105
254,12.24181
255,12.0611
256,11.89159
257,11.74288
258,11.63463
259,11.5857
260,11.6037
261,11.68004
262,11.79314
263,11.91729
264,12.03102
265,12.11887
