0
1
2
-16.03026,0.03941,0.00176
-15.82862,0.47333,0.00619
-15.62698,0.5774,0.0062
-15.42535,0.58842,0.0056
-15.22371,0.60074,0.00551
-15.02207,0.61129,0.00555
-14.82043,0.61914,0.00557
-14.61879,0.62708,0.00559
-14.41715,0.63303,0.0056
-14.21551,0.64013,0.00562
-14.01388,0.66044,0.00569
-13.81224,0.68436,0.00577
-13.6106,0.70809,0.00585
-13.40896,0.73993,0.00596
-13.20732,0.77959,0.0061
-13.00568,0.82258,0.00625
-12.80404,0.86879,0.00641
-12.60241,0.92849,0.00661
-12.40077,0.996,0.00683
-12.19913,1.05977,0.00703
-11.99749,1.13261,0.00726
-11.79585,1.21282,0.0075
-11.59421,1.28806,0.00772
-11.39258,1.36897,0.00795
-11.19094,1.44975,0.00818
-10.9893,1.51796,0.00836
-10.78766,1.58138,0.00853
-10.58602,1.64929,0.00871
-10.38438,1.70111,0.00884
-10.18274,1.75014,0.00897
-9.98111,1.80195,0.0091
-9.77947,1.85094,0.00922
-9.57783,1.89048,0.00932
-9.37619,1.94273,0.00945
-9.17455,2.00303,0.0096
-8.97291,2.0659,0.00975
-8.77127,2.13779,0.00992
-8.56964,2.22089,0.01011
-8.368,2.312,0.01032
-8.16636,2.42522,0.01057
-7.96472,2.54545,0.01083
-7.76308,2.68784,0.01113
-7.56144,2.83586,0.01144
-7.35981,3.01122,0.01179
-7.15817,3.1992,0.01215
-6.95653,3.43347,0.01259
-6.75489,3.69293,0.01305
-6.55325,4.00252,0.01359
-6.35161,4.36173,0.01418
-6.14997,4.78618,0.01484
-5.94834,5.26661,0.01556
-5.7467,5.8502,0.01639
-5.54506,6.54245,0.01732
-5.34342,7.33609,0.01833
-5.14178,8.27886,0.01945
-4.94014,9.39422,0.02071
-4.7385,10.7014,0.0221
-4.53687,12.2592,0.02364
-4.33523,14.1141,0.02536
-4.13359,16.3074,0.02726
-3.93195,18.97,0.02941
-3.73031,22.2009,0.03183
-3.52867,26.2214,0.03462
-3.32704,31.325,0.03788
-3.1254,37.9304,0.04172
-2.92376,46.582,0.04628
-2.72212,58.2468,0.0518
-2.52048,74.4778,0.05865
-2.31884,98.3999,0.06751
-2.1172,135.904,0.0795
-1.91557,197.462,0.09609
-1.71393,300.164,0.11882
-1.51229,468.776,0.14892
-1.31065,733.253,0.18668
-1.10901,1122.21,0.23135
-0.90737,1651.39,0.28101
-0.70573,2310.55,0.33273
-0.5041,3049.74,0.3826
-0.30246,3771.69,0.42586
-0.10082,4334.14,0.45695
0.10082,4582.29,0.47033
0.30246,4419.43,0.46242
0.5041,3866.63,0.43309
0.70573,3051.04,0.38527
0.90737,2153.07,0.32418
1.10901,1351.75,0.25737
1.31065,763.918,0.19393
1.51229,404.916,0.14152
1.71393,216.687,0.10376
1.91557,127.941,0.07993
2.1172,88.219,0.06658
2.31884,69.7018,0.05938
2.52048,59.5436,0.05504
2.72212,52.4703,0.05178
2.92376,46.4522,0.04878
3.1254,40.7011,0.04569
3.32704,35.1299,0.04244
3.52867,29.8278,0.03909
3.73031,25.0088,0.03576
3.93195,20.7822,0.03256
4.13359,17.2654,0.02965
4.33523,14.442,0.0271
4.53687,12.2245,0.02492
4.7385,10.5046,0.0231
4.94014,9.19397,0.02161
5.14178,8.1781,0.0204
5.34342,7.40369,0.01942
5.54506,6.78753,0.01861
5.7467,6.30146,0.01795
5.94834,5.90009,0.01738
6.14997,5.57165,0.0169
6.35161,5.28646,0.01648
6.55325,5.0404,0.0161
6.75489,4.82233,0.01576
6.95653,4.62436,0.01544
7.15817,4.43267,0.01513
7.35981,4.25993,0.01484
7.56144,4.1011,0.01457
7.76308,3.95833,0.01432
7.96472,3.83602,0.01411
8.16636,3.72006,0.0139
8.368,3.60936,0.0137
8.56964,3.50931,0.01351
8.77127,3.40615,0.01332
8.97291,3.32247,0.01317
9.17455,3.25086,0.01305
9.37619,3.18351,0.01293
9.57783,3.12157,0.01283
9.77947,3.07107,0.01277
9.98111,3.02976,0.01272
10.18274,2.99126,0.01269
10.38438,2.95832,0.01267
10.58602,2.92947,0.01266
10.78766,2.91208,0.01267
10.9893,2.90166,0.01269
11.19094,2.89641,0.01271
11.39258,2.88888,0.01273
11.59421,2.88335,0.01273
11.79585,2.87882,0.01273
