0
1
﻿2
-16.03026,0.00474,9.10E-04
-15.82862,0.23613,0.00648
-15.62698,0.52719,0.00921
-15.42535,0.57719,0.00868
-15.22371,0.60133,0.00871
-15.02207,0.61705,0.00881
-14.82043,0.62605,0.00886
-14.61879,0.62474,0.00882
-14.41715,0.63938,0.0089
-14.21551,0.66132,0.00902
-14.01388,0.69123,0.0092
-13.81224,0.70072,0.00924
-13.6106,0.71614,0.00932
-13.40896,0.7344,0.00941
-13.20732,0.76068,0.00956
-13.00568,0.78822,0.00972
-12.80404,0.81465,0.00986
-12.60241,0.84956,0.01004
-12.40077,0.89258,0.01027
-12.19913,0.94417,0.01054
-11.99749,0.99556,0.01081
-11.79585,1.03805,0.01103
-11.59421,1.08783,0.01128
-11.39258,1.14602,0.01157
-11.19094,1.20262,0.01184
-10.9893,1.25422,0.01209
-10.78766,1.31104,0.01236
-10.58602,1.37905,0.01267
-10.38438,1.44236,0.01295
-10.18274,1.49592,0.01318
-9.98111,1.54121,0.01337
-9.77947,1.59231,0.01358
-9.57783,1.65847,0.01386
-9.37619,1.73383,0.01416
-9.17455,1.81608,0.01449
-8.97291,1.89404,0.01479
-8.77127,1.9799,0.01512
-8.56964,2.08122,0.0155
-8.368,2.19489,0.01591
-8.16636,2.33027,0.01639
-7.96472,2.47619,0.0169
-7.76308,2.61641,0.01737
-7.56144,2.76503,0.01785
-7.35981,2.93715,0.01839
-7.15817,3.15382,0.01906
-6.95653,3.41001,0.0198
-6.75489,3.70207,0.02061
-6.55325,4.01687,0.02145
-6.35161,4.38613,0.02241
-6.14997,4.79575,0.02341
-5.94834,5.32269,0.02465
-5.7467,5.93613,0.02601
-5.54506,6.66441,0.02755
-5.34342,7.49804,0.02919
-5.14178,8.45898,0.03099
-4.94014,9.59076,0.03297
-4.7385,10.9221,0.03517
-4.53687,12.4915,0.03759
-4.33523,14.3953,0.04033
-4.13359,16.6886,0.04341
-3.93195,19.4638,0.04687
-3.73031,22.9382,0.05088
-3.52867,27.275,0.0555
-3.32704,32.9381,0.06102
-3.1254,40.4938,0.0677
-2.92376,50.8888,0.07596
-2.72212,65.3735,0.0862
-2.52048,85.9672,0.09899
-2.31884,116.235,0.11532
-2.1172,162.286,0.13658
-1.91557,234.601,0.16465
-1.71393,348.808,0.2013
-1.51229,526.51,0.24794
-1.31065,793.287,0.30502
-1.10901,1173.07,0.3716
-0.90737,1679.59,0.44533
-0.70573,2301.42,0.52198
-0.5041,2994.2,0.59614
-0.30246,3674.97,0.66135
-0.10082,4223.5,0.71001
0.10082,4497.83,0.73369
0.30246,4384.68,0.72512
0.5041,3871.97,0.68186
0.70573,3080.13,0.60858
0.90737,2206.05,0.51572
1.10901,1429.21,0.4161
1.31065,845.917,0.32123
1.51229,468.063,0.23986
1.71393,254.535,0.17746
1.91557,147.356,0.13538
2.1172,97.8531,0.11062
2.31884,75.1874,0.09728
2.52048,63.7389,0.08984
2.72212,56.5233,0.08481
2.92376,50.7305,0.08047
3.1254,45.2204,0.07603
3.32704,39.6168,0.07116
3.52867,34.0438,0.06593
3.73031,28.6556,0.06044
3.93195,23.7763,0.05499
4.13359,19.5382,0.0498
4.33523,16.055,0.04511
4.53687,13.3519,0.04112
4.7385,11.3312,0.03787
4.94014,9.83824,0.0353
5.14178,8.718,0.03324
5.34342,7.86284,0.03158
5.54506,7.1764,0.03019
5.7467,6.61834,0.02901
5.94834,6.17758,0.02806
6.14997,5.82474,0.02726
6.35161,5.51893,0.02656
6.55325,5.24176,0.0259
6.75489,4.98287,0.02527
6.95653,4.75035,0.02469
7.15817,4.52923,0.02413
7.35981,4.34215,0.02365
7.56144,4.18425,0.02324
7.76308,4.05133,0.02288
7.96472,3.90184,0.02246
8.16636,3.74925,0.02202
8.368,3.60331,0.0216
8.56964,3.48376,0.02125
8.77127,3.37897,0.02095
8.97291,3.25908,0.02059
9.17455,3.1418,0.02023
9.37619,3.03388,0.01991
9.57783,2.95391,0.01969
9.77947,2.89183,0.01953
9.98111,2.83188,0.01938
10.18274,2.77053,0.01924
10.38438,2.71223,0.01911
10.58602,2.67781,0.01908
10.78766,2.64546,0.01903
10.9893,2.60149,0.01893
11.19094,2.55199,0.0188
11.39258,2.51437,0.0187
11.59421,2.50186,0.01869
11.79585,2.5024,0.01872
11.99749,2.49852,0.01872
12.19913,2.48478,0.01866
12.40077,2.45456,0.01853
12.60241,2.42874,0.0184
12.80404,2.42197,0.01832
13.00568,2.41305,0.01822
13.20732,2.40649,0.01812
13.40896,2.38736,0.01798
13.6106,2.35839,0.01779
13.81224,2.31774,0.01755
14.01388,2.2829,0.01732
14.21551,2.27014,0.01718
14.41715,2.27008,0.01708
14.61879,2.25273,0.01693
