 # Key parameters for the calculation
 # TASK,INSTR,TEMP,WING,E_UNIT
 #    0,   0,   0,   0,   0
 # deltaE,Total-backward,Total-forward,[backward 0-1 0-2 0-3 0-4+]
  0.800000E+01,  0.125403E+00,  0.254607E-01,  0.125403E+00,  0.997008E-08,  0.551240E-19,  0.000000E+00
  0.900000E+01,  0.171618E+00,  0.349275E-01,  0.171618E+00,  0.393625E-07,  0.834794E-18,  0.000000E+00
  0.100000E+02,  0.215048E+00,  0.439157E-01,  0.215048E+00,  0.138573E-06,  0.931727E-17,  0.000000E+00
  0.110000E+02,  0.253377E+00,  0.519955E-01,  0.253376E+00,  0.436131E-06,  0.814320E-16,  0.000000E+00
  0.120000E+02,  0.290627E+00,  0.600326E-01,  0.290626E+00,  0.123008E-05,  0.608687E-15,  0.000000E+00
  0.130000E+02,  0.335408E+00,  0.698267E-01,  0.335405E+00,  0.311615E-05,  0.398091E-14,  0.000000E+00
  0.140000E+02,  0.395436E+00,  0.829803E-01,  0.395429E+00,  0.710743E-05,  0.230983E-13,  0.000000E+00
  0.150000E+02,  0.471776E+00,  0.996999E-01,  0.471762E+00,  0.146374E-04,  0.119721E-12,  0.000000E+00
  0.160000E+02,  0.556445E+00,  0.118286E+00,  0.556418E+00,  0.273263E-04,  0.556783E-12,  0.200181E-23
  0.170000E+02,  0.634924E+00,  0.135648E+00,  0.634877E+00,  0.465143E-04,  0.233165E-11,  0.436998E-22
  0.180000E+02,  0.692241E+00,  0.148585E+00,  0.692168E+00,  0.728290E-04,  0.881860E-11,  0.432425E-21
  0.190000E+02,  0.719152E+00,  0.155093E+00,  0.719046E+00,  0.106252E-03,  0.302061E-10,  0.364803E-20
  0.200000E+02,  0.715045E+00,  0.154997E+00,  0.714898E+00,  0.146982E-03,  0.939353E-10,  0.269480E-19
  0.210000E+02,  0.686820E+00,  0.149729E+00,  0.686623E+00,  0.196768E-03,  0.265837E-09,  0.177220E-18
  0.220000E+02,  0.645858E+00,  0.141719E+00,  0.645599E+00,  0.259761E-03,  0.686201E-09,  0.104630E-17
  0.230000E+02,  0.605374E+00,  0.133848E+00,  0.605032E+00,  0.341934E-03,  0.161957E-08,  0.557595E-17
  0.240000E+02,  0.578477E+00,  0.129041E+00,  0.578029E+00,  0.448944E-03,  0.350520E-08,  0.269309E-16
  0.250000E+02,  0.575958E+00,  0.129767E+00,  0.575374E+00,  0.583436E-03,  0.698222E-08,  0.118280E-15
  0.260000E+02,  0.603506E+00,  0.137377E+00,  0.602762E+00,  0.743411E-03,  0.128652E-07,  0.473792E-15
  0.270000E+02,  0.659342E+00,  0.151536E+00,  0.658419E+00,  0.922866E-03,  0.220789E-07,  0.173555E-14
  0.280000E+02,  0.733536E+00,  0.170007E+00,  0.732421E+00,  0.111465E-02,  0.356207E-07,  0.582795E-14
  0.290000E+02,  0.809894E+00,  0.189055E+00,  0.808580E+00,  0.131399E-02,  0.546608E-07,  0.179806E-13
  0.300000E+02,  0.870597E+00,  0.204504E+00,  0.869076E+00,  0.152053E-02,  0.808479E-07,  0.510788E-13
  0.310000E+02,  0.902407E+00,  0.213208E+00,  0.900669E+00,  0.173787E-02,  0.116739E-06,  0.133896E-12
  0.320000E+02,  0.901746E+00,  0.214276E+00,  0.899775E+00,  0.197116E-02,  0.166106E-06,  0.324631E-12
  0.330000E+02,  0.875817E+00,  0.209380E+00,  0.873592E+00,  0.222451E-02,  0.233850E-06,  0.729923E-12
  0.340000E+02,  0.839091E+00,  0.201954E+00,  0.836591E+00,  0.249929E-02,  0.325413E-06,  0.152706E-11
  0.350000E+02,  0.807432E+00,  0.195816E+00,  0.804638E+00,  0.279368E-02,  0.445954E-06,  0.298502E-11
  0.360000E+02,  0.793303E+00,  0.194020E+00,  0.790200E+00,  0.310317E-02,  0.599770E-06,  0.548156E-11
  0.370000E+02,  0.803900E+00,  0.198394E+00,  0.800478E+00,  0.342139E-02,  0.790444E-06,  0.952148E-11
  0.380000E+02,  0.841446E+00,  0.209572E+00,  0.837703E+00,  0.374124E-02,  0.102179E-05,  0.157744E-10
  0.390000E+02,  0.903715E+00,  0.227074E+00,  0.899657E+00,  0.405665E-02,  0.129910E-05,  0.251578E-10
  0.400000E+02,  0.983983E+00,  0.249251E+00,  0.979616E+00,  0.436540E-02,  0.162991E-05,  0.389812E-10
  0.410000E+02,  0.107134E+01,  0.273351E+00,  0.106666E+01,  0.467232E-02,  0.202368E-05,  0.591344E-10
  0.420000E+02,  0.115268E+01,  0.296021E+00,  0.114768E+01,  0.499080E-02,  0.249044E-05,  0.882627E-10
  0.430000E+02,  0.121645E+01,  0.314286E+00,  0.121110E+01,  0.534050E-02,  0.303913E-05,  0.129862E-09
  0.440000E+02,  0.125667E+01,  0.326602E+00,  0.125093E+01,  0.574109E-02,  0.367642E-05,  0.188265E-09
  0.450000E+02,  0.127510E+01,  0.333428E+00,  0.126889E+01,  0.620447E-02,  0.440654E-05,  0.268574E-09
  0.460000E+02,  0.127972E+01,  0.336842E+00,  0.127299E+01,  0.672913E-02,  0.523201E-05,  0.376671E-09
  0.470000E+02,  0.127979E+01,  0.339219E+00,  0.127249E+01,  0.729977E-02,  0.615489E-05,  0.519443E-09
  0.480000E+02,  0.127987E+01,  0.341645E+00,  0.127197E+01,  0.789247E-02,  0.717794E-05,  0.705252E-09
  0.490000E+02,  0.127690E+01,  0.343165E+00,  0.126841E+01,  0.848306E-02,  0.830574E-05,  0.944515E-09
