1,0
2.00E+00,0.00E+00
3.00E+00,3.00E-06
4.00E+00,2.10E-05
5.00E+00,1.27E-04
6.00E+00,6.59E-04
7.00E+00,2.98E-03
8.00E+00,1.17E-02
9.00E+00,3.96E-02
1.00E+01,1.17E-01
1.10E+01,3.03E-01
1.20E+01,6.87E-01
1.30E+01,1.37E+00
1.40E+01,2.41E+00
1.50E+01,3.78E+00
1.60E+01,5.35E+00
1.70E+01,6.91E+00
18,8.24E+00
19,9.21E+00
20,9.78E+00
21,1.00E+01
22,1.00E+01
23,9.98E+00
24,9.94E+00
25,9.92E+00
26,9.84E+00
27,9.61E+00
28,9.23E+00
29,8.86E+00
30,8.72E+00
31,8.99E+00
32,9.69E+00
33,1.07E+01
34,1.18E+01
35,12.99259
36,14.24771
37,15.62875
38,17.07567
39,18.3847
40,19.30846
41,19.71171
42,19.65834
43,19.37057
44,19.104
45,19.03152
46,19.19979
47,19.55694
48,20.0048
49,20.43226
50,20.7232
51,20.7635
52,20.46818
53,19.82026
54,18.89159
55,17.82227
56,16.76162
57,15.80101
58,14.94076
59,14.11896
60,13.28827
61,12.48537
62,11.83387
63,11.46955
64,11.44114
65,11.66409
66,11.96438
67,12.17939
68,12.24223
69,12.19622
70,12.14327
71,12.1729
72,12.31874
73,12.55813
74,12.84008
75,13.11655
76,13.36056
77,13.56953
78,13.76276
79,13.98096
80,14.28658
81,14.75498
82,15.45011
83,16.39085
84,17.52506
85,18.72856
86,19.83661
87,20.70033
88,21.24589
89,21.50595
90,21.60254
91,21.68683
92,21.86734
93,22.16334
94,22.50191
95,22.75099
96,22.76734
97,22.44155
98,21.7337
99,20.69674
100,19.47985
101,18.30023
102,17.38182
103,16.87903
104,16.81817
105,17.0856
106,17.46985
107,17.73905
108,17.71844
109,17.33533
110,16.61943
111,15.67082
112,14.61932
113,13.59224
114,12.69244
115,11.98159
116,11.46789
117,11.1043
118,10.80363
119,10.46839
120,10.02523
121,9.45089
122,8.78046
123,8.09665
124,7.50587
125,7.11096
126,6.98939
127,7.1817
128,7.69069
129,8.48851
130,9.52677
131,10.74234
132,12.05228
133,13.33906
134,14.44032
135,15.1652
136,15.34779
137,14.92099
138,13.96964
139,12.72362
140,11.48311
141,10.50881
142,9.93077
143,9.71836
144,9.71935
145,9.74148
146,9.63431
147,9.33735
148,8.88346
149,8.36872
150,7.91015
151,7.60895
152,7.52635
153,7.67057
154,7.99164
155,8.38513
156,8.70934
157,8.81834
158,8.60496
159,8.03853
160,7.18006
161,6.16568
162,5.16462
163,4.32939
164,3.75854
165,3.48306
166,3.47558
167,3.67217
168,3.99523
169,4.37017
170,4.73432
171,5.04036
172,5.25752
173,5.37202
174,5.38707
175,5.32182
176,5.20923
177,5.09371
178,5.02976
179,5.08303
180,5.33408
181,5.88197
182,6.84148
183,8.32546
184,10.40756
185,13.07084
186,16.16115
187,19.37171
188,22.2785
189,24.42649
190,25.44192
191,25.13233
192,23.53967
193,20.93084
194,17.73246
195,14.43338
196,11.48351
197,9.2134
198,7.78858
199,7.20147
200,7.29544
201,7.81352
202,8.46366
203,8.99165
204,9.24776
205,9.22902
206,9.08016
207,9.04716
208,9.39341
209,10.30411
210,11.81149
211,13.76862
212,15.88377
213,17.80539
214,19.22774
215,19.97794
216,20.05275
217,19.59569
218,18.83041
219,17.98346
220,17.22816
221,16.66521
222,16.3345
223,16.239
224,16.36114
225,16.66293
226,17.07489
227,17.48772
228,17.7608
229,17.75409
230,17.37776
231,16.64355
232,15.69628
233,14.80824
234,14.33046
235,14.6106
236,15.89974
237,18.27511
238,21.60101
239,25.53881
240,29.60335
241,33.25136
242,35.98085
243,37.41958
244,37.38565
245,35.9109
246,33.22688
247,29.71949
248,25.86274
249,22.1425
250,18.98143
251,16.6752
252,15.35087
253,14.95694
254,15.2912
255,16.06381
256,16.98157
257,17.82911
258,18.51995
259,19.0996
260,19.70096
261,20.47196
262,21.5062
263,22.80326
264,24.26991
265,25.75463
